id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,compound_db_identity:compound_db_identity,compound_db_identity:compound_name,compound_db_identity:mol_formula,compound_db_identity:adduct,compound_db_identity:precursor_mz,compound_db_identity:mz_diff_ppm,compound_db_identity:neutral_mass,compound_db_identity:isotope_pattern_score,datafile:HODA_6008-77-2_10mgmL.raw:feature_state,datafile:HODA_6008-77-2_10mgmL.raw:mz,datafile:HODA_6008-77-2_10mgmL.raw:mz_range:min,datafile:HODA_6008-77-2_10mgmL.raw:mz_range:max,datafile:HODA_6008-77-2_10mgmL.raw:rt,datafile:HODA_6008-77-2_10mgmL.raw:rt_range:min,datafile:HODA_6008-77-2_10mgmL.raw:rt_range:max,datafile:HODA_6008-77-2_10mgmL.raw:height,datafile:HODA_6008-77-2_10mgmL.raw:area,datafile:HODA_6008-77-2_10mgmL.raw:intensity_range:min,datafile:HODA_6008-77-2_10mgmL.raw:intensity_range:max,datafile:HODA_6008-77-2_10mgmL.raw:fwhm,datafile:HODA_6008-77-2_10mgmL.raw:tailing_factor,datafile:HODA_6008-77-2_10mgmL.raw:asymmetry_factor,datafile:HODA_6008-77-2_10mgmL.raw:fragment_scans,datafile:HODA_6008-77-2_10mgmL.raw:compound_name,datafile:HODA_6008-77-2_10mgmL.raw:isotopes,datafile:HODA_6008-77-2_10mgmL.raw:isotope_pattern_score
3488,39.08,38.97,39.17,749.5610,749.5607,749.5613,3.2E3,5.0E2,1.2E3,3.2E3,0,,,,,,,,,DETECTED,749.5610,749.5607,749.5613,39.08,38.97,39.17,3.2E3,5.0E2,1.2E3,3.2E3,0.18,0.86,0.72,0,,,
3489,39.08,38.97,39.19,755.4713,755.4708,755.4718,3.9E3,5.9E2,1.0E3,3.9E3,0,,,,,,,,,DETECTED,755.4713,755.4708,755.4718,39.08,38.97,39.19,3.9E3,5.9E2,1.0E3,3.9E3,0.16,0.94,0.87,0,,,
3490,39.08,38.91,39.17,762.5732,762.5730,762.5735,2.2E5,3.7E4,2.8E4,2.2E5,0,,,,,,,,,DETECTED,762.5732,762.5730,762.5735,39.08,38.91,39.17,2.2E5,3.7E4,2.8E4,2.2E5,0.18,0.75,0.50,0,,,
3491,39.08,38.91,39.17,763.5764,763.5761,763.5770,9.6E4,1.6E4,1.2E4,9.6E4,0,,,,,,,,,DETECTED,763.5764,763.5761,763.5770,39.08,38.91,39.17,9.6E4,1.6E4,1.2E4,9.6E4,0.19,0.75,0.50,0,,,
3492,39.08,38.89,39.17,764.5794,764.5792,764.5801,2.6E4,4.4E3,2.0E3,2.6E4,0,,,,,,,,,DETECTED,764.5794,764.5792,764.5801,39.08,38.89,39.17,2.6E4,4.4E3,2.0E3,2.6E4,0.19,0.73,0.49,0,,,
3493,39.08,38.95,39.17,782.4272,782.4269,782.4278,5.4E3,8.7E2,1.6E3,5.4E3,0,,,,,,,,,DETECTED,782.4272,782.4269,782.4278,39.08,38.95,39.17,5.4E3,8.7E2,1.6E3,5.4E3,0.19,0.81,0.63,0,,,
3494,39.08,38.97,39.17,783.4302,783.4297,783.4307,2.5E3,3.9E2,9.3E2,2.5E3,0,,,,,,,,,DETECTED,783.4302,783.4297,783.4307,39.08,38.97,39.17,2.5E3,3.9E2,9.3E2,2.5E3,0.18,0.86,0.72,0,,,
3495,39.08,38.97,39.13,787.5731,787.5724,787.5737,2.3E3,3.1E2,8.9E2,2.3E3,0,,,,,,,,,DETECTED,787.5731,787.5724,787.5737,39.08,38.97,39.13,2.3E3,3.1E2,8.9E2,2.3E3,0.17,0.71,0.43,0,,,
3496,39.08,38.97,39.17,790.1715,790.1711,790.1717,2.7E3,4.0E2,1.0E3,2.7E3,0,,,,,,,,,DETECTED,790.1715,790.1711,790.1717,39.08,38.97,39.17,2.7E3,4.0E2,1.0E3,2.7E3,0.18,0.86,0.72,0,,,
3497,39.08,38.95,39.17,806.5795,806.5788,806.5811,3.3E3,5.5E2,1.2E3,3.3E3,0,,,,,,,,,DETECTED,806.5795,806.5788,806.5811,39.08,38.95,39.17,3.3E3,5.5E2,1.2E3,3.3E3,0.20,0.81,0.63,0,,,
3498,39.08,38.97,39.17,816.6201,816.6198,816.6203,3.3E3,5.0E2,1.2E3,3.3E3,0,,,,,,,,,DETECTED,816.6201,816.6198,816.6203,39.08,38.97,39.17,3.3E3,5.0E2,1.2E3,3.3E3,0.19,0.86,0.72,0,,,
3499,39.08,38.74,39.94,1070.7719,1070.7705,1070.7736,2.1E3,1.9E3,8.5E2,2.1E3,0,,,,,,,,,DETECTED,1070.7719,1070.7705,1070.7736,39.08,38.74,39.94,2.1E3,1.9E3,8.5E2,2.1E3,1.19,1.73,2.46,0,,,
3500,39.10,38.97,39.32,400.3787,400.3784,400.3788,3.7E3,8.9E2,7.9E2,3.7E3,0,,,,,,,,,DETECTED,400.3787,400.3784,400.3788,39.10,38.97,39.32,3.7E3,8.9E2,7.9E2,3.7E3,0.26,1.33,1.65,0,,,
3501,39.10,39.02,39.29,620.4374,620.4372,620.4376,2.2E4,2.5E3,7.5E2,2.2E4,0,,,,,,,,,DETECTED,620.4374,620.4372,620.4376,39.10,39.02,39.29,2.2E4,2.5E3,7.5E2,2.2E4,0.10,1.56,1.69,0,,,
3502,39.10,39.05,39.20,621.4408,621.4406,621.4410,8.0E3,7.7E2,1.1E3,8.0E3,0,,,,,,,,,DETECTED,621.4408,621.4406,621.4410,39.10,39.05,39.20,8.0E3,7.7E2,1.1E3,8.0E3,0.10,1.57,2.13,0,,,
3503,39.10,38.67,39.69,776.5522,776.5507,776.5535,5.0E3,3.2E3,1.6E3,5.0E3,0,,,,,,,,,DETECTED,776.5522,776.5507,776.5535,39.10,38.67,39.69,5.0E3,3.2E3,1.6E3,5.0E3,0.83,1.18,1.37,0,,,
3504,39.10,38.81,39.42,777.5557,777.5547,777.5566,2.3E3,9.5E2,7.9E2,2.3E3,0,,,,,,,,,DETECTED,777.5557,777.5547,777.5566,39.10,38.81,39.42,2.3E3,9.5E2,7.9E2,2.3E3,0.44,1.04,1.07,0,,,
3505,39.10,38.82,39.35,1074.8036,1074.8009,1074.8044,3.1E3,1.2E3,7.4E2,3.1E3,0,,,,,,,,,DETECTED,1074.8036,1074.8009,1074.8044,39.10,38.82,39.35,3.1E3,1.2E3,7.4E2,3.1E3,0.42,0.96,0.92,0,,,
3506,39.13,39.05,39.29,576.4111,576.4109,576.4113,1.8E4,2.1E3,9.4E2,1.8E4,0,,,,,,,,,DETECTED,576.4111,576.4109,576.4113,39.13,39.05,39.29,1.8E4,2.1E3,9.4E2,1.8E4,0.11,1.45,1.51,0,,,
3507,39.13,39.08,39.22,577.4146,577.4143,577.4149,5.8E3,5.6E2,1.2E3,5.8E3,0,,,,,,,,,DETECTED,577.4146,577.4143,577.4149,39.13,39.08,39.22,5.8E3,5.6E2,1.2E3,5.8E3,0.11,1.37,1.74,0,,,
3508,39.13,39.00,39.27,678.4793,678.4790,678.4798,3.2E3,6.1E2,9.0E2,3.2E3,0,,,,,,,,,DETECTED,678.4793,678.4790,678.4798,39.13,39.00,39.27,3.2E3,6.1E2,9.0E2,3.2E3,0.20,1.02,1.05,0,,,
3509,39.13,39.05,39.48,1068.4866,1068.4855,1068.4873,1.8E4,2.8E3,9.0E2,1.8E4,0,,,,,,,,,DETECTED,1068.4866,1068.4855,1068.4873,39.13,39.05,39.48,1.8E4,2.8E3,9.0E2,1.8E4,0.12,2.59,3.68,0,,,
3510,39.13,39.05,39.32,1069.4901,1069.4896,1069.4905,9.1E3,1.2E3,9.7E2,9.1E3,0,,,,,,,,,DETECTED,1069.4901,1069.4896,1069.4905,39.13,39.05,39.32,9.1E3,1.2E3,9.7E2,9.1E3,0.12,1.63,2.32,0,,,
3511,39.13,39.05,39.45,1096.5178,1096.5164,1096.5186,1.4E4,2.2E3,1.3E3,1.4E4,0,,,,,,,,,DETECTED,1096.5178,1096.5164,1096.5186,39.13,39.05,39.45,1.4E4,2.2E3,1.3E3,1.4E4,0.12,3.06,3.91,0,,,
3512,39.13,39.07,39.32,1097.5214,1097.5204,1097.5221,7.8E3,1.0E3,7.4E2,7.8E3,0,,,,,,,,,DETECTED,1097.5214,1097.5204,1097.5221,39.13,39.07,39.32,7.8E3,1.0E3,7.4E2,7.8E3,0.12,1.91,2.86,0,,,
3513,39.13,39.08,39.22,1098.5242,1098.5236,1098.5249,2.9E3,2.9E2,8.0E2,2.9E3,0,,,,,,,,,DETECTED,1098.5242,1098.5236,1098.5249,39.13,39.08,39.22,2.9E3,2.9E2,8.0E2,2.9E3,0.12,1.37,1.74,0,,,
3514,39.17,39.10,39.22,515.3582,515.3580,515.3584,3.6E3,3.3E2,1.1E3,3.6E3,0,,,,,,,,,DETECTED,515.3582,515.3580,515.3584,39.17,39.10,39.22,3.6E3,3.3E2,1.1E3,3.6E3,0.10,0.88,0.76,0,,,
3515,39.17,39.08,39.31,532.3849,532.3847,532.3850,1.3E4,1.5E3,8.2E2,1.3E4,0,,,,,,,,,DETECTED,532.3849,532.3847,532.3850,39.17,39.08,39.31,1.3E4,1.5E3,8.2E2,1.3E4,0.11,1.33,1.42,0,,,
3516,39.17,39.12,39.22,533.3887,533.3884,533.3890,3.9E3,3.2E2,1.4E3,3.9E3,0,,,,,,,,,DETECTED,533.3887,533.3884,533.3890,39.17,39.12,39.22,3.9E3,3.2E2,1.4E3,3.9E3,0.10,1.00,1.00,0,,,
3517,39.17,39.03,39.32,634.4531,634.4528,634.4535,3.5E3,6.8E2,7.8E2,3.5E3,0,,,,,,,,,DETECTED,634.4531,634.4528,634.4535,39.17,39.03,39.32,3.5E3,6.8E2,7.8E2,3.5E3,0.20,1.07,1.14,0,,,
3518,39.19,39.13,39.26,427.3058,427.3056,427.3059,3.7E3,3.3E2,9.6E2,3.7E3,0,,,,,,,,,DETECTED,427.3058,427.3056,427.3059,39.19,39.13,39.26,3.7E3,3.3E2,9.6E2,3.7E3,0.11,1.17,1.33,0,,,
3519,39.19,39.12,39.26,444.3323,444.3320,444.3325,4.0E3,3.9E2,1.1E3,4.0E3,0,,,,,,,,,DETECTED,444.3323,444.3320,444.3325,39.19,39.12,39.26,4.0E3,3.9E2,1.1E3,4.0E3,0.10,1.00,1.00,0,,,
3520,39.19,39.13,39.26,471.3321,471.3320,471.3322,4.2E3,3.7E2,1.1E3,4.2E3,0,,,,,,,,,DETECTED,471.3321,471.3320,471.3322,39.19,39.13,39.26,4.2E3,3.7E2,1.1E3,4.2E3,0.10,1.17,1.33,0,,,
3521,39.19,39.12,39.29,488.3586,488.3582,488.3587,8.1E3,8.5E2,1.0E3,8.1E3,0,,,,,,,,,DETECTED,488.3586,488.3582,488.3587,39.19,39.12,39.29,8.1E3,8.5E2,1.0E3,8.1E3,0.10,1.24,1.49,0,,,
3522,39.19,39.13,39.24,516.3900,516.3898,516.3903,2.0E3,1.7E2,8.1E2,2.0E3,0,,,,,,,,,DETECTED,516.3900,516.3898,516.3903,39.19,39.13,39.24,2.0E3,1.7E2,8.1E2,2.0E3,0.10,1.00,1.00,0,,,
3523,39.20,39.08,39.40,496.3636,496.3633,496.3639,2.5E3,6.1E2,7.5E2,2.5E3,0,,,,,,,,,DETECTED,496.3636,496.3633,496.3639,39.20,39.08,39.40,2.5E3,6.1E2,7.5E2,2.5E3,0.28,1.31,1.61,0,,,
3524,39.20,38.35,39.78,760.5577,760.5567,760.5588,5.7E3,4.7E3,1.6E3,5.7E3,0,,,,,,,,,DETECTED,760.5577,760.5567,760.5588,39.20,38.35,39.78,5.7E3,4.7E3,1.6E3,5.7E3,1.26,0.84,0.67,0,,,
3525,39.20,39.02,39.37,761.5616,761.5610,761.5626,2.5E3,6.2E2,9.2E2,2.5E3,0,,,,,,,,,DETECTED,761.5616,761.5610,761.5626,39.20,39.02,39.37,2.5E3,6.2E2,9.2E2,2.5E3,0.31,0.94,0.88,0,,,
3526,39.22,39.17,39.31,405.2638,405.2635,405.2639,3.2E3,3.3E2,1.0E3,3.2E3,0,,,,,,,,,DETECTED,405.2638,405.2635,405.2639,39.22,39.17,39.31,3.2E3,3.3E2,1.0E3,3.2E3,0.13,1.31,1.62,0,,,
3527,39.22,39.15,39.34,468.3323,468.3319,468.3326,2.2E3,3.0E2,8.6E2,2.2E3,0,,,,,,,,,DETECTED,468.3323,468.3319,468.3326,39.22,39.15,39.34,2.2E3,3.0E2,8.6E2,2.2E3,0.17,1.33,1.66,0,,,
3528,39.22,39.10,39.40,590.4268,590.4262,590.4270,3.5E3,7.1E2,9.9E2,3.5E3,0,,,,,,,,,DETECTED,590.4268,590.4262,590.4270,39.22,39.10,39.40,3.5E3,7.1E2,9.9E2,3.5E3,0.21,1.23,1.46,0,,,
3529,39.26,39.00,39.37,466.3167,466.3162,466.3169,2.6E3,6.4E2,7.8E2,2.6E3,0,,,,,,,,,DETECTED,466.3167,466.3162,466.3169,39.26,39.00,39.37,2.6E3,6.4E2,7.8E2,2.6E3,0.33,0.72,0.43,0,,,
3530,39.26,38.98,39.57,584.4736,584.4729,584.4739,6.1E3,2.3E3,1.3E3,6.1E3,0,,,,,,,,,DETECTED,584.4736,584.4729,584.4739,39.26,38.98,39.57,6.1E3,2.3E3,1.3E3,6.1E3,0.38,1.07,1.13,0,,,
3531,39.27,39.08,39.38,546.4005,546.4001,546.4009,2.9E3,6.1E2,7.8E2,2.9E3,0,,,,,,,,,DETECTED,546.4005,546.4001,546.4009,39.27,39.08,39.38,2.9E3,6.1E2,7.8E2,2.9E3,0.21,0.79,0.57,0,,,
3532,39.27,38.95,39.57,557.4457,557.4451,557.4461,5.4E3,2.0E3,8.0E2,5.4E3,0,,,,,,,,,DETECTED,557.4457,557.4451,557.4461,39.27,38.95,39.57,5.4E3,2.0E3,8.0E2,5.4E3,0.34,0.95,0.90,0,,,
3533,39.29,38.61,39.99,417.3001,417.2998,417.3004,2.6E3,2.4E3,7.4E2,2.6E3,0,,,,,,,,,DETECTED,417.3001,417.2998,417.3004,39.29,38.61,39.99,2.6E3,2.4E3,7.4E2,2.6E3,1.08,1.02,1.03,0,,,
3534,39.29,39.22,39.34,462.3428,462.3425,462.3430,2.7E3,2.3E2,8.4E2,2.7E3,0,,,,,,,,,DETECTED,462.3428,462.3425,462.3430,39.29,39.22,39.34,2.7E3,2.3E2,8.4E2,2.7E3,0.10,0.84,0.68,0,,,
3535,39.29,38.95,39.46,539.4157,539.4152,539.4162,3.8E3,1.2E3,1.2E3,3.8E3,0,,,,,,,,,DETECTED,539.4157,539.4152,539.4162,39.29,38.95,39.46,3.8E3,1.2E3,1.2E3,3.8E3,0.34,0.75,0.49,0,,,
3536,39.29,39.13,39.43,585.4770,585.4766,585.4774,2.0E3,4.9E2,8.9E2,2.0E3,0,,,,,,,,,DETECTED,585.4770,585.4766,585.4774,39.29,39.13,39.43,2.0E3,4.9E2,8.9E2,2.0E3,0.31,0.94,0.88,0,,,
3537,39.29,38.98,39.63,964.7148,964.7133,964.7164,8.7E3,3.1E3,7.8E2,8.7E3,0,,,,,,,,,DETECTED,964.7148,964.7133,964.7164,39.29,38.98,39.63,8.7E3,3.1E3,7.8E2,8.7E3,0.34,1.05,1.05,0,,,
3538,39.31,39.13,39.43,502.3741,502.3738,502.3744,2.7E3,5.2E2,7.3E2,2.7E3,0,,,,,,,,,DETECTED,502.3741,502.3738,502.3744,39.31,39.13,39.43,2.7E3,5.2E2,7.3E2,2.7E3,0.24,0.85,0.71,0,,,
3539,39.31,38.93,39.51,556.4423,556.4420,556.4427,1.8E4,6.7E3,5.5E3,1.8E4,0,,,,,,,,,DETECTED,556.4423,556.4420,556.4427,39.31,38.93,39.51,1.8E4,6.7E3,5.5E3,1.8E4,0.36,0.77,0.53,0,,,
3540,39.32,39.03,39.66,481.3721,481.3715,481.3727,2.2E3,1.1E3,8.6E2,2.2E3,0,"D28; Zeneth Gd-GlyMe-DOTA-N-acylureap (pH4, 40�C), [3M+H]+, 481.3708, ","D28; Zeneth Gd-GlyMe-DOTA-N-acylureap (pH4, 40�C)",C7H16N2O2,[3M+H]+,481.3708,2.583,160.1212,1.000,DETECTED,481.3721,481.3715,481.3727,39.32,39.03,39.66,2.2E3,1.1E3,8.6E2,2.2E3,0.61,1.09,1.17,0,"D68; Zeneth Gd-GlyMe-DOTA-N-acylureap (pH10, 40�C)",1,1.000
3541,39.32,39.26,39.38,966.6575,966.6569,966.6580,3.9E3,3.6E2,1.2E3,3.9E3,0,,,,,,,,,DETECTED,966.6575,966.6569,966.6580,39.32,39.26,39.38,3.9E3,3.6E2,1.2E3,3.9E3,0.10,0.97,0.94,0,,,
3542,39.34,39.27,39.49,438.2852,438.2848,438.2853,2.6E3,4.1E2,7.1E2,2.6E3,0,,,,,,,,,DETECTED,438.2852,438.2848,438.2853,39.34,39.27,39.49,2.6E3,4.1E2,7.1E2,2.6E3,0.18,1.71,2.42,0,,,
3543,39.34,38.60,40.24,480.3687,480.3683,480.3690,6.9E3,7.0E3,2.4E3,6.9E3,0,,,,,,,,,DETECTED,480.3687,480.3683,480.3690,39.34,38.60,40.24,6.9E3,7.0E3,2.4E3,6.9E3,1.30,1.11,1.21,0,,,
3544,39.34,39.22,39.51,689.4797,689.4792,689.4802,3.8E3,7.9E2,8.3E2,3.8E3,0,,,,,,,,,DETECTED,689.4797,689.4792,689.4802,39.34,39.22,39.51,3.8E3,7.9E2,8.3E2,3.8E3,0.21,1.23,1.45,0,,,
3545,39.34,39.26,39.42,698.4694,698.4691,698.4699,3.3E3,3.7E2,8.6E2,3.3E3,0,,,,,,,,,DETECTED,698.4694,698.4691,698.4699,39.34,39.26,39.42,3.3E3,3.7E2,8.6E2,3.3E3,0.13,0.97,0.94,0,,,
3546,39.34,38.89,39.68,714.5368,714.5361,714.5381,6.8E4,1.7E4,7.3E2,6.8E4,0,,,,,,,,,DETECTED,714.5368,714.5361,714.5381,39.34,38.89,39.68,6.8E4,1.7E4,7.3E2,6.8E4,0.21,1.01,1.21,0,,,
3547,39.34,39.03,39.61,715.5402,715.5397,715.5410,2.6E4,6.3E3,8.5E2,2.6E4,0,,,,,,,,,DETECTED,715.5402,715.5397,715.5410,39.34,39.03,39.61,2.6E4,6.3E3,8.5E2,2.6E4,0.21,1.00,1.20,0,,,
3548,39.34,39.22,39.66,725.5003,725.4998,725.5009,4.4E3,1.3E3,8.2E2,4.4E3,0,,,,,,,,,DETECTED,725.5003,725.4998,725.5009,39.34,39.22,39.66,4.4E3,1.3E3,8.2E2,4.4E3,0.37,1.89,2.78,0,,,
3549,39.34,39.26,39.46,737.3476,737.3473,737.3480,2.1E3,3.5E2,7.5E2,2.1E3,0,,,,,,,,,DETECTED,737.3476,737.3473,737.3480,39.34,39.26,39.46,2.1E3,3.5E2,7.5E2,2.1E3,0.19,1.26,1.51,0,,,
3550,39.34,39.24,39.46,756.4743,756.4731,756.4752,3.4E3,5.7E2,8.7E2,3.4E3,0,,,,,,,,,DETECTED,756.4743,756.4731,756.4752,39.34,39.24,39.46,3.4E3,5.7E2,8.7E2,3.4E3,0.17,1.12,1.24,0,,,
3551,39.34,39.17,39.51,764.5790,764.5788,764.5797,4.9E4,1.1E4,1.2E4,4.9E4,0,,,,,,,,,DETECTED,764.5790,764.5788,764.5797,39.34,39.17,39.51,4.9E4,1.1E4,1.2E4,4.9E4,0.21,1.00,1.00,0,,,
3552,39.34,39.17,39.51,782.4269,782.4266,782.4274,7.7E3,1.8E3,2.4E3,7.7E3,0,,,,,,,,,DETECTED,782.4269,782.4266,782.4274,39.34,39.17,39.51,7.7E3,1.8E3,2.4E3,7.7E3,0.24,1.00,1.00,0,,,
3553,39.34,39.26,39.46,805.5849,805.5837,805.5864,2.2E3,3.8E2,8.4E2,2.2E3,0,,,,,,,,,DETECTED,805.5849,805.5837,805.5864,39.34,39.26,39.46,2.2E3,3.8E2,8.4E2,2.2E3,0.21,1.26,1.51,0,,,
3554,39.34,39.22,39.51,817.6232,817.6227,817.6238,2.7E3,5.8E2,7.0E2,2.7E3,0,,,,,,,,,DETECTED,817.6232,817.6227,817.6238,39.34,39.22,39.51,2.7E3,5.8E2,7.0E2,2.7E3,0.23,1.23,1.45,0,,,
3555,39.34,39.27,39.46,922.6310,922.6308,922.6316,1.3E4,1.4E3,1.0E3,1.3E4,0,,,,,,,,,DETECTED,922.6310,922.6308,922.6316,39.34,39.27,39.46,1.3E4,1.4E3,1.0E3,1.3E4,0.10,1.47,1.83,0,,,
3556,39.34,39.27,39.43,923.6345,923.6338,923.6354,7.0E3,6.6E2,9.9E2,7.0E3,0,,,,,,,,,DETECTED,923.6345,923.6338,923.6354,39.34,39.27,39.43,7.0E3,6.6E2,9.9E2,7.0E3,0.09,1.22,1.44,0,,,
3557,39.34,39.02,39.55,965.7183,965.7169,965.7198,4.5E3,1.6E3,7.7E2,4.5E3,0,,,,,,,,,DETECTED,965.7183,965.7169,965.7198,39.34,39.02,39.55,4.5E3,1.6E3,7.7E2,4.5E3,0.36,0.83,0.67,0,,,
3558,39.35,39.27,39.42,594.4215,594.4211,594.4218,1.8E3,2.1E2,8.6E2,1.8E3,0,,,,,,,,,DETECTED,594.4215,594.4211,594.4218,39.35,39.27,39.42,1.8E3,2.1E2,8.6E2,1.8E3,0.15,0.89,0.77,0,,,
3559,39.35,39.19,39.52,627.4620,627.4614,627.4626,8.5E3,1.9E3,1.8E3,8.5E3,0,,,,,,,,,DETECTED,627.4620,627.4614,627.4626,39.35,39.19,39.52,8.5E3,1.9E3,1.8E3,8.5E3,0.21,1.01,1.01,0,,,
3560,39.35,39.22,39.45,654.4427,654.4425,654.4432,3.4E3,5.4E2,7.2E2,3.4E3,0,,,,,,,,,DETECTED,654.4427,654.4425,654.4432,39.35,39.22,39.45,3.4E3,5.4E2,7.2E2,3.4E3,0.17,0.85,0.70,0,,,
3561,39.35,39.19,39.51,663.4834,663.4832,663.4838,5.6E4,1.2E4,1.3E4,5.6E4,0,,,,,,,,,DETECTED,663.4834,663.4832,663.4838,39.35,39.19,39.51,5.6E4,1.2E4,1.3E4,5.6E4,0.20,0.96,0.92,0,,,
3562,39.35,39.17,39.52,682.4976,682.4973,682.4981,2.0E4,4.5E3,4.6E3,2.0E4,0,,,,,,,,,DETECTED,682.4976,682.4973,682.4981,39.35,39.17,39.52,2.0E4,4.5E3,4.6E3,2.0E4,0.21,0.96,0.92,0,,,
3563,39.35,39.26,39.48,697.5105,697.5101,697.5114,2.7E3,4.1E2,8.8E2,2.7E3,0,,,,,,,,,DETECTED,697.5105,697.5101,697.5114,39.35,39.26,39.48,2.7E3,4.1E2,8.8E2,2.7E3,0.18,1.14,1.27,0,,,
3564,39.35,39.19,39.51,724.5265,724.5257,724.5299,8.3E3,1.6E3,1.4E3,8.3E3,0,,,,,,,,,DETECTED,724.5265,724.5257,724.5299,39.35,39.19,39.51,8.3E3,1.6E3,1.4E3,8.3E3,0.18,0.96,0.82,0,,,
3565,39.35,38.89,39.51,734.5418,734.5415,734.5427,2.3E4,6.1E3,9.7E2,2.3E4,0,,,,,,,,,DETECTED,734.5418,734.5415,734.5427,39.35,38.89,39.51,2.3E4,6.1E3,9.7E2,2.3E4,0.18,0.67,0.36,0,,,
3566,39.35,39.17,39.51,736.3957,736.3950,736.3964,4.9E3,1.1E3,1.2E3,4.9E3,0,,,,,,,,,DETECTED,736.3957,736.3950,736.3964,39.35,39.17,39.51,4.9E3,1.1E3,1.2E3,4.9E3,0.20,0.92,0.83,0,,,
3567,39.35,39.17,39.48,748.5573,748.5570,748.5579,1.6E4,3.1E3,3.7E3,1.6E4,0,,,,,,,,,DETECTED,748.5573,748.5570,748.5579,39.35,39.17,39.48,1.6E4,3.1E3,3.7E3,1.6E4,0.19,0.83,0.67,0,,,
3568,39.35,39.19,39.54,755.4709,755.4707,755.4717,7.8E3,1.6E3,1.4E3,7.8E3,0,,,,,,,,,DETECTED,755.4709,755.4707,755.4717,39.35,39.19,39.54,7.8E3,1.6E3,1.4E3,7.8E3,0.19,1.05,1.10,0,,,
3569,39.35,39.17,39.51,762.5729,762.5725,762.5734,4.1E5,9.0E4,1.0E5,4.1E5,0,,,,,,,,,DETECTED,762.5729,762.5725,762.5734,39.35,39.17,39.51,4.1E5,9.0E4,1.0E5,4.1E5,0.20,0.92,0.83,0,,,
3570,39.35,39.17,39.51,763.5760,763.5758,763.5767,1.7E5,3.9E4,4.6E4,1.7E5,0,,,,,,,,,DETECTED,763.5760,763.5758,763.5767,39.35,39.17,39.51,1.7E5,3.9E4,4.6E4,1.7E5,0.22,0.92,0.83,0,,,
3571,39.35,38.95,39.49,765.5821,765.5816,765.5829,8.3E3,2.3E3,1.3E3,8.3E3,0,,,,,,,,,DETECTED,765.5821,765.5816,765.5829,39.35,38.95,39.49,8.3E3,2.3E3,1.3E3,8.3E3,0.18,0.67,0.34,0,,,
3572,39.35,39.19,39.51,789.5722,789.5718,789.5731,4.9E3,1.1E3,1.4E3,4.9E3,0,,,,,,,,,DETECTED,789.5722,789.5718,789.5731,39.35,39.19,39.51,4.9E3,1.1E3,1.4E3,4.9E3,0.25,0.96,0.92,0,,,
3573,39.37,39.19,39.51,645.4730,645.4728,645.4733,3.9E4,8.4E3,9.3E3,3.9E4,0,,,,,,,,,DETECTED,645.4730,645.4728,645.4733,39.37,39.19,39.51,3.9E4,8.4E3,9.3E3,3.9E4,0.22,0.88,0.76,0,,,
3574,39.37,39.22,39.49,647.4795,647.4790,647.4800,3.6E3,6.6E2,8.7E2,3.6E3,0,,,,,,,,,DETECTED,647.4795,647.4790,647.4800,39.37,39.22,39.49,3.6E3,6.6E2,8.7E2,3.6E3,0.19,0.92,0.84,0,,,
3575,39.37,39.19,39.52,664.4868,664.4866,664.4872,2.5E4,5.2E3,5.6E3,2.5E4,0,,,,,,,,,DETECTED,664.4868,664.4866,664.4872,39.37,39.19,39.52,2.5E4,5.2E3,5.6E3,2.5E4,0.20,0.92,0.85,0,,,
3576,39.37,39.17,39.51,681.4942,681.4939,681.4946,4.7E4,1.0E4,1.1E4,4.7E4,0,,,,,,,,,DETECTED,681.4942,681.4939,681.4946,39.37,39.17,39.51,4.7E4,1.0E4,1.1E4,4.7E4,0.21,0.85,0.70,0,,,
3577,39.37,39.19,39.51,735.5451,735.5448,735.5455,1.0E4,1.9E3,1.6E3,1.0E4,0,,,,,,,,,DETECTED,735.5451,735.5448,735.5455,39.37,39.19,39.51,1.0E4,1.9E3,1.6E3,1.0E4,0.17,0.88,0.76,0,,,
3578,39.37,39.19,39.52,739.4969,739.4966,739.4974,2.3E5,4.7E4,4.0E4,2.3E5,0,,,,,,,,,DETECTED,739.4969,739.4966,739.4974,39.37,39.19,39.52,2.3E5,4.7E4,4.0E4,2.3E5,0.19,0.92,0.72,0,,,
3579,39.37,39.17,39.52,741.5033,741.5029,741.5039,2.5E4,5.0E3,3.6E3,2.5E4,0,,,,,,,,,DETECTED,741.5033,741.5029,741.5039,39.37,39.17,39.52,2.5E4,5.0E3,3.6E3,2.5E4,0.18,0.89,0.72,0,,,
3580,39.37,39.17,39.51,749.5607,749.5600,749.5611,7.1E3,1.4E3,1.5E3,7.1E3,0,,,,,,,,,DETECTED,749.5607,749.5600,749.5611,39.37,39.17,39.51,7.1E3,1.4E3,1.5E3,7.1E3,0.18,0.85,0.70,0,,,
3581,39.37,39.27,39.48,765.8410,765.8406,765.8414,2.7E3,4.3E2,8.4E2,2.7E3,0,,,,,,,,,DETECTED,765.8410,765.8406,765.8414,39.37,39.27,39.48,2.7E3,4.3E2,8.4E2,2.7E3,0.17,1.07,1.15,0,,,
